93.2027	31.6894
95.1539	33.0806
96.0438	33.297
97.3301	32.0477
100.648	33.3243
102.213	33.1859
101.806	33.3356
102.905	31.7917
103.38	33.2348
103.739	32.5753
103.701	33.0886
