 -3.326874256 -12.21642303
 -2.327988148 10.91035557
 -0.3774075508 11.23913956
 15.26759338 -19.38034058
 -2.939571857 9.216681480
 6.540013790 3.872315645
 6.188881397 8.478437424
 6.992648125 -23.51902008
 -0.4276323318 -8.278514862
 3.160281181 -9.747880936
 -3.409538746 -9.489484787
 2.168214321 -10.12431145
 9.605467796 3.323117256
 8.969894409 -3.522900581
 -4.405805111 -10.25552654
 -1.521924496 -11.99132061
 5.754963398 -4.002313614
 -0.9621644020 -11.40211678
 -18.35019684 13.59302902
 7.969015598 4.734721184
 1.314911366 11.74248409
 -8.691247940 -8.541916847
 -0.8529696465 -9.620658875
 6.099442959 7.957652092
 -2.372975826 12.09532738
 3.756669521 -6.800612926
 -1.325454235 -10.01352978
 2.492263794 9.202913284
 7.427440166 0.4406482279
 7.352530003 -4.184906483
 -4.676255703 -10.10125542
 3.440295219 7.365464687
 -8.268379211 -7.059038639
 6.424046040 -3.680536032
 -2.236871243 11.69005775
 -4.033680439 10.83120441
 -9.108907700 -6.298218727
 -1.191392422 -9.615108490
 7.389724255 3.345351219
 8.792419434 5.728823662
 -1.213820934 8.803864479
 -9.404876709 -4.074951172
 9.817764282 2.776072979
 5.407192707 -4.947392464
 6.583734989 4.640262604
 6.673498631 3.406738758
 -0.9602103233 11.78652573
 6.834033489 -8.852985382
 -1.543558598 10.44145393
 7.560979366 -3.628058672
 0.6879992485 -12.07468414
 3.027611256 7.485918999
 4.566501141 6.574036121
 -9.276439667 -4.624086380
 -10.37243271 1.997922540
 3.802256107 -10.51501656
 6.506989956 -6.558990479
 -3.111718655 9.299396515
 3.459047794 10.84380150
 0.3064250946 -9.773128510
 3.769871712 11.01625347
 7.980546474 -0.2652654946
 2.568398476 -8.550221443
 -0.1041884422 12.07521248
 3.236191750 -9.560757637
 2.030019283 -11.73865986
 4.252118587 9.069014549
 3.631672859 7.809075832
 5.285672188 7.310162067
 -10.30811501 1.542341113
 8.679246902 1.298572779
 6.394192219 6.133415699
 -3.266485691 -11.03382874
 -9.884777069 3.755607367
 -6.521068096 10.00629711
 -0.5683598518 9.652671814
 -6.446673870 8.247153282
 6.650796413 2.498612642
 1.931159973 -9.405833244
 -3.816429615 -8.416421890
 6.581798553 -8.704925537
 -6.339761257 9.805716515
 7.771124363 0.1738610715
 -5.522814274 9.979352951
 4.356912136 7.418684959
 7.503091812 -8.176527023
 6.268948555 8.536152840
 6.730418682 -5.876395226
 -4.734881878 8.294766426
 -5.450000286 9.360616684
 -1.900589466 10.29331112
 6.889279842 -5.011076450
 2.040463924 -11.33932495
 1.365060806 11.29368591
 -5.976241589 10.52695370
 -0.7190074921 -10.07729149
 8.582143784 -0.8907604218
 -11.17487907 -2.291424990
 10.07977962 -1.002314091
 4.203870296 -6.811483860
 7.457492352 -0.3760053515
 -5.118680477 9.108022690
 -4.597492695 -10.75465775
 -11.49797058 -3.653157711
 7.641461849 7.277624130
 -2.159800053 -11.65461254
 2.969139576 8.950624466
 9.748880386 -3.747243881
 5.176280022 10.40828323
 10.33894348 -4.650774479
 1.011152267 -10.74059963
 -5.441713810 8.268785477
 9.257607460 -6.706453323
 4.478298187 -10.80779362
 -3.602362156 -9.184762001
 8.110206604 -1.723741174
 7.854138851 6.490230560
 9.359624863 -4.392108917
 -8.915122986 -10.51657867
 1.380982399 10.94964600
 -11.61006546 2.519574642
 -11.16168022 0.1780502647
 21.40088463 17.49535942
 2.979533195 -9.239081383
 -3.354300022 -10.15483665
 6.494142532 -10.43355179
 11.22704697 11.96549034
 21.42818832 0.7889587879
 14.64734745 -8.582144737
 21.71658325 -4.310917377
 18.43018723 6.661625385
 2.973121643 -8.195471764
 14.00365448 11.68150997
 17.95064735 7.538302898
 20.91621017 -2.999484301
 11.28511810 -10.78367233
 19.54814339 -7.282850266
 8.291492462 -9.908319473
 19.71027756 5.578617096
 16.62285995 -8.750630379
 2.983745575 -7.650886536
 19.52248001 -6.169233322
 20.98191071 -5.482215405
 16.34592819 10.77036095
 5.934177399 8.573330879
 11.70436954 9.779785156
 19.93817711 5.075868607
 19.60149384 -5.360150814
 16.03614044 10.43346977
 11.86878300 10.97005653
 13.83429527 -10.96968460
 21.48920250 1.929126620
 9.857688904 12.58272648
 4.738724709 8.619169235
 16.11873627 -11.25645256
 9.984998703 -11.23180008
 11.64890862 10.31032276
 14.75914955 10.00998116
 18.40387726 -6.718718052
 3.155497551 8.202425003
 3.460959435 -7.939121246
 16.02243042 10.64034462
 16.51272583 8.717234612
 14.66393471 9.745619774
 5.313302040 -10.99674416
 21.45498085 -3.396677017
 3.580951691 9.206510544
 3.821414948 9.482790947
 5.068734169 11.83617210
 14.66541672 11.01293945
 17.24895668 -9.621955872
 13.38511372 -9.429103851
 16.30909920 8.422852516
 14.59304714 -10.43991661
 8.752614975 -10.11894417
 14.58705330 -10.68209839
 21.99375153 -3.467634678
 7.100279808 11.47372055
 40.86138916 -21.44068909
 17.26693344 -8.452671051
 4.559044838 -9.427035332
 17.16072845 8.570203781
 2.745092392 8.026341438
 22.74812317 -1.739603281
 5.614461899 10.41996956
 16.99965858 -10.52814293
 3.314547539 -8.988523483
 21.74885178 1.453413606
 6.871407509 12.95425034
 18.41752434 7.337646961
 20.29879379 5.525690556
 9.902042389 11.18091011
 9.325658798 -9.824580193
 7.571570396 -11.15362740
 22.40883636 -4.109424114
 29.46776581 -25.06683350
 21.70766449 -2.503748178
 12.07958317 10.36212349
 16.78399467 -10.60444450
 23.85115433 -3.194854498
 23.11289406 1.535550833
 10.36643028 12.37331295
 18.92029572 7.164070129
 4.871597290 9.196507454
 22.28388977 -0.8582479954
 12.10637283 -10.22948170
 20.93110466 5.485130310
 43.28481293 -10.17078304
 21.88780594 2.524469614
 6.686262131 9.442687988
 7.173373699 -9.369194984
 17.23516083 10.16225815
 15.11286354 12.00412560
 21.22001076 -4.897001743
 4.709541321 9.510902405
 22.79102516 3.841644526
 -1.678977013 18.57880783
 2.860373497 -7.249404907
 5.808882713 -12.64695930
 7.328465939 -10.62158012
 6.194109440 12.83103371
 22.93558884 1.206443310
 10.24410534 12.73480511
 17.81776428 -10.75483418
 12.10015011 13.33613205
 13.57805634 10.48347664
 9.763490677 -11.09421921
 22.50737381 2.814745665
 1.815085411 10.50305557
 10.10964394 13.58774948
 19.10842896 -9.063093185
 16.67887115 9.814084053
 1.573731422 9.937105179
 4.127259254 12.76646042
 4.372035027 -11.14810753
 13.01756859 -10.13319588
 16.53567505 22.81373596
 35.79828644 -6.366290092
 15.40214920 10.56467056
 38.89122772 -5.603347778
 13.23874760 -8.118728638
 18.31379890 -10.96392345
 29.41744614 12.15451813
 14.29616737 9.908690453
 26.35677147 13.31276417
 13.60920238 -9.529422760
 35.20911407 -7.407477379
 28.74890137 -12.47509003
 13.15146160 -10.52622604
 37.55286407 -4.787498951
 11.80764008 -9.051514626
 16.22442627 -10.29356384
 14.37087250 12.94917488
 11.69623280 -10.37204933
 16.30107498 11.08144951
 10.61703014 6.564712048
 27.18484879 -13.47126389
 25.63515472 13.59410477
 9.187331200 7.612205505
 28.96798325 -12.38449097
 28.57777405 -12.76334000
 14.93268776 10.31241608
 15.07890606 -11.20771027
 20.06874847 25.68612289
 29.63213730 -12.59085560
 33.29149246 10.13546181
 7.779478073 -8.532505989
 29.59407806 -12.44710064
 12.28438473 -9.317580223
 13.35617065 12.91362381
 11.57599258 -8.196575165
 28.95038795 -12.76140213
 31.83663940 -11.45851326
 15.56201935 -12.25505638
 18.95378113 25.34729004
 34.81661224 -11.71484184
 15.09396076 10.21617222
 17.29532433 24.42400932
 13.64448166 11.03810692
