-100000.000 3510000000000.0 110000000000.0 -2550000000000.0 3490000000000.0 25531315789473.688
   -259.443 3510000000000.0 110000000000.0 -2550000000000.0 3490000000000.0 25531315789473.688
   -259.433 4600000000000.0  97000000000.0   170000000000.0  100000000000.0  7529960526315.789
    259.423 4600000000000.0  97000000000.0   170000000000.0  100000000000.0  7529960526315.789
    259.433 3510000000000.0 110000000000.0 -2550000000000.0 3490000000000.0 25531315789473.688
 100000.000 3510000000000.0 110000000000.0 -2550000000000.0 3490000000000.0 25531315789473.688
